vector_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
341289,26.826569,39.287697,4.384538,1.4876859,0.5629639,0.5590018,2.4228532,5.6182957,45.536133,96.58607,82.42704,19.371477,0.9696089,0.35693997,1.1318265,7.456846,8.886318,11.833372,69.213585,88.7675,9.008148,2.9866734,18.602768,31.1276,1.1626662,0.9598839,3.1729753,14.366482,14.452524,24.446585,56.661842,20.175097,114.71834,37.035347,0.656611,0.52730584,0.77871263,0.7466564,0.9883383,32.026653,118.380714,93.94346,21.29539,9.679119,0.53919184,0.3598214,3.7277026,40.666744,28.831394,19.291435,41.40502,118.64112,107.14255,32.387333,12.335961,12.673947,0.78087366,0.58637565,2.4326665,45.55481,110.92279,44.503716,0.82481587,0.78015333,114.59701,14.111297,2.438341,1.5345095,0.80464566,0.7304483,3.2202954,40.52055,116.11625,28.731129,1.0331367,0.18225187,0.30003127,47.646214,95.72923,84.689926,4.7900143,1.0320562,0.34721506,2.0436704,59.152542,118.97537,116.96232,26.70722,1.0340815,0.7099179,0.45130756,4.9253063,100.48486,83.54095,13.807976,1.1507802,13.575931,1.688307,0.6803831,0.7610637,0.7718691,1.9879782,16.193419,26.099411,6.5064154,0.5957404,0.6043847,0.5085764,0.97465146,32.000946,114.72523,32.637745,0.77367,1.1003548,1.1003548,0.72396505,1.8806441,49.338387,70.08041,7.992076,1.5023174,1.5253692,1.0881085,2.1700058,4.8519654,15.035162,6.8362055,1.4198358
343552,0.6074947,2.7221365,6.1690164,2.6509852,1.0591959,49.003437,51.40514,1.206686,0.39374658,6.706967,8.176517,0.44410327,0.47919232,79.68861,130.40321,8.502594,11.504371,0.51026344,0.9508847,0.73231506,1.1777577,11.793869,129.6101,53.22315,20.055983,0.87802815,1.485353,1.0419552,3.2944443,3.9200814,23.841091,35.62396,0.22553377,0.09455275,0.08249928,0.12615962,0.79820734,123.06105,131.84937,1.4531125,2.4162464,0.15374868,0.149463,0.19071263,0.8011538,88.60399,132.28114,13.644289,131.76366,3.7060654,0.08517783,0.070177965,0.16258788,7.152821,122.33859,93.90659,128.19502,12.698664,5.604914,1.6687356,6.577469,1.7272258,3.2429442,40.244213,0.85151047,0.79177886,1.0518658,1.1565971,2.7425656,36.332264,19.933376,1.0422231,13.391068,1.4174877,1.459273,1.5610578,5.1522136,13.598388,9.858912,3.9712415,132.29964,5.646941,0.38946092,0.29972956,0.4138357,1.1274989,2.167945,73.28695,131.09428,4.2974887,0.44222835,1.2152573,4.868895,2.5734773,1.9349113,97.26346,0.81401074,0.7331186,1.0781157,1.1874003,1.8058772,1.8132071,2.3482113,0.6712442,7.8078504,2.1247225,1.630968,1.616504,4.6173077,4.317408,0.7524042,1.9530275,108.230576,8.070348,0.55633444,0.35838977,0.47919232,0.2365158,0.3034795,30.816252,127.439674,25.991383,0.1274989,0.36267543,1.6478429,0.78267175,0.5598166,17.811502
344877,1.2257218,3.1259625,2.571075,0.3738151,0.5834978,62.62832,45.897366,1.448957,0.69492704,1.5502219,1.429758,0.46529248,0.58688587,58.91085,128.1489,8.213972,11.468977,0.8323314,0.91138595,0.5033139,0.6565292,31.081825,127.53679,51.069267,24.489292,1.5993087,0.8014625,0.79016906,1.285954,1.0758947,13.838947,39.553883,0.64485925,0.25673902,0.12385212,0.061361384,0.7438656,131.92018,135.1264,3.4775672,3.561059,0.25749192,0.20780052,0.20704761,0.7856515,89.89968,136.90552,14.829468,132.72427,2.1667674,0.088089354,0.07227844,0.12987533,17.595396,98.78515,104.41706,127.92002,14.02935,1.1852136,0.8289434,1.5577509,0.89632803,2.0811648,34.561916,0.94225484,1.7502654,1.1444087,0.97387666,3.8946738,39.091785,35.89333,1.6179831,25.197168,3.1935754,2.192446,1.8284187,2.7085593,12.920352,29.160812,8.146063,136.89572,12.04149,0.69153905,0.4235065,0.5040668,0.5620402,6.488929,37.98849,136.01897,9.093965,0.37230927,0.5616637,1.3273635,0.9162798,14.466477,65.93173,1.2163106,2.1060107,1.4674029,1.247556,3.68401,4.8159156,1.3205874,0.8967045,23.50021,4.327215,2.3031223,1.6752034,2.9729757,5.5806346,2.0021105,3.0216858,111.05266,11.021025,0.95091325,0.33918163,0.55526406,0.41183653,13.6791725,47.438972,114.944214,8.969063,0.1716613,0.22888173,0.5887681,0.82630825,10.757554,43.205803
350469,26.901249,43.755795,8.4728985,0.8566873,1.4200588,1.6321609,1.4898394,1.5891885,21.325644,98.55786,111.73059,11.035673,0.7356551,0.7155488,0.6887403,0.81608045,12.890615,22.801302,104.57521,61.24971,4.130291,0.47348434,4.329395,17.865002,4.1618304,7.595902,16.349287,18.867287,6.716337,4.342799,26.180609,43.900528,117.143524,40.90539,1.6079208,0.7478766,1.4291263,1.3321428,1.47407,14.118058,120.78869,113.08517,49.56042,11.430511,0.47624403,0.4344544,0.6662686,23.895908,1.7023358,11.607909,80.00632,112.7881,69.402374,17.980276,1.7244134,1.502264,1.9059675,1.2576312,13.3479,43.87197,106.42133,43.088943,12.233999,8.361925,80.69345,6.469339,7.130697,2.7009618,1.391279,1.0254228,1.1681383,53.665695,103.56098,7.3745294,2.4705334,0.96451825,0.29844102,12.276352,86.86537,120.50168,1.973383,1.1084164,2.7181172,14.425793,46.75797,120.09285,111.91819,27.789093,1.474464,0.8113495,0.6682398,7.3404217,74.04027,105.3231,15.82037,2.727173,5.5862145,1.770934,23.854166,10.447475,1.2666987,0.92055446,1.5442449,9.514271,4.7382,0.9103041,17.908367,26.953133,4.8139176,9.388508,77.73881,50.07824,2.9808736,2.0589333,14.447487,10.469362,2.0510485,53.359344,104.053246,14.673174,7.593728,8.604181,3.3776836,1.3532406,1.1314739,17.786894,10.04866,3.800502
350707,100.22575,33.87609,0.4320968,0.21348251,0.5655233,1.1608111,2.8635392,11.372332,74.0551,61.234158,6.255236,1.5261947,1.6596211,2.0475845,1.8792619,9.639466,5.2316747,17.540892,13.156006,8.414322,17.733192,9.322367,1.4605078,1.3619773,1.071518,2.0899923,2.0951242,11.605506,93.47168,37.508835,2.3411229,0.5983668,124.51108,12.174526,0.3335664,0.3171447,1.3075804,2.1697211,4.4225774,51.117794,119.53119,14.765054,1.8618137,0.97504026,1.2973167,3.0164666,5.035313,43.20984,9.395847,12.001353,6.5008626,4.1933274,60.59347,63.222336,8.327826,4.1659427,13.879916,10.424213,3.8953114,4.581945,104.472466,121.119995,5.1625814,1.8761828,62.079254,2.389362,0.4659666,0.56860244,1.71915,2.9199889,20.876926,116.62557,64.55526,1.435875,0.22374609,0.11495212,0.3633308,18.56118,124.89905,124.784096,6.471471,1.982924,0.7553996,0.61684126,28.710194,126.29387,122.04577,21.865547,35.9672,15.996357,4.622345,2.816654,54.81195,89.932175,27.959927,13.104689,5.0017705,4.028411,2.7328198,5.0810823,4.151574,4.6233716,16.082525,25.121155,7.877626,4.006902,1.8515501,6.215163,3.0954514,13.01544,116.185265,65.30241,25.89442,12.657286,2.6870058,1.2644732,1.5713544,46.738888,96.854034,23.149567,36.46088,10.549563,3.0729165,1.3753198,2.4263108,8.553251,10.585024,22.093681
350765,34.34205,2.2605045,0.026350293,1.9910046,2.0753255,5.0208983,31.37032,63.036396,102.54972,59.21358,0.13711238,1.0393437,0.070509754,0.067511275,1.0885915,14.494477,41.27473,45.084827,0.3327406,1.5821598,41.030804,6.1396565,0.10131234,4.0180817,0.024714759,0.036436096,0.11485094,22.26332,131.97961,30.681797,0.050156426,0.02262491,132.44402,5.2345176,0.0777788,0.083957486,0.27604204,0.1978998,0.1693688,66.15134,133.00609,45.43356,0.07577981,0.041615292,0.051428508,0.09349812,2.2200704,39.551266,38.49762,17.75358,0.18299825,1.3687224,49.867523,64.572945,10.635769,7.0878644,0.050429016,0.04770312,0.112942815,41.74213,132.53378,110.01232,1.3115695,0.053518355,78.909134,2.3389192,0.15401292,0.10730931,0.25487095,0.17881857,6.1689143,55.70424,97.32411,5.056335,0.026986334,0.01826348,0.03116604,3.644401,132.79366,132.57121,5.001454,2.010631,0.049702108,0.049883835,10.937577,132.61447,133.01436,18.118486,0.14692561,0.17654698,0.11957581,0.13602203,16.516193,132.38286,52.68211,4.108945,1.2962136,1.2398785,9.997274,11.827087,1.1233921,0.16564341,4.1869054,10.085503,0.3564559,0.39316455,0.4232402,2.1276627,2.1157596,4.3930736,64.83799,33.78229,0.24923745,0.56407803,0.5777075,1.1985358,3.1183946,30.899233,102.79007,3.1889951,0.23315467,0.4827556,0.43105447,0.16428046,0.13974743,19.793741,31.604292,3.0786874
350877,88.4118,34.889927,0.14428762,0.16013227,0.76256675,0.21676855,0.38870004,6.2354465,123.25999,52.253307,0.7450365,0.57951033,1.0356345,0.30071157,0.31891608,3.4178288,10.978862,5.326433,1.5211884,6.250517,69.8894,17.283957,0.3175676,0.3782493,1.2146455,0.22991624,1.0209014,6.646834,123.7453,36.53956,0.6701957,0.46151808,128.8338,6.372081,0.41196135,0.4375825,1.7179666,8.718267,12.822875,66.52435,127.900986,12.201261,0.43859386,0.5346733,1.1465472,1.6216503,3.6987505,51.379562,8.80211,1.248795,0.4308401,3.5910087,123.99538,91.12078,4.8069663,2.4325256,2.3463595,2.9083033,4.550618,14.276676,127.86356,73.083496,0.852578,0.90516883,65.63372,3.891347,2.1729429,0.52927935,4.7891994,9.388801,13.285578,107.30444,53.571995,0.4375825,0.10383314,0.09574225,0.36746144,13.222973,129.3533,125.01018,2.8954926,1.7407542,0.108552836,0.47871125,40.976303,126.11425,129.45477,22.650843,10.970671,55.796806,2.1908102,1.2288046,37.86792,71.441864,8.313494,1.8885494,2.807741,3.846273,4.10889,0.7558244,2.0359716,9.657148,11.129253,7.8258452,5.8506556,9.049994,2.409164,0.9189908,1.2766757,4.7613544,75.68752,30.506893,27.665977,12.88885,5.1593575,0.6573852,0.72211236,11.779222,57.74757,27.159084,48.778976,37.27579,1.1054184,0.43319994,0.6496314,3.0480075,4.52763,5.965176
351211,53.465164,13.793944,0.27624533,0.13648227,3.4429162,6.1345186,11.074808,14.105628,103.71789,87.40821,1.9507776,0.97571695,1.0610183,1.3090487,1.2014376,9.867445,29.126663,51.24086,4.625971,4.052483,19.828735,14.7453985,0.93372244,3.1817577,0.68503594,0.92650455,0.92978543,2.4547172,60.98297,56.370087,10.74082,0.382544,121.55709,18.73294,0.21325353,0.2027549,2.3766384,3.6981592,18.23426,60.105637,126.0768,59.67656,1.1902828,0.62335646,0.82939214,3.4691527,7.0708556,54.885166,17.36615,19.294632,1.6981543,1.8615392,62.133877,124.488884,14.109574,9.137799,10.071517,6.009837,0.8517018,1.290676,66.377304,127.092545,27.951464,2.7401538,64.343796,2.2978938,0.29789877,0.36351526,1.0990759,1.8667886,17.986856,124.2192,52.79985,0.9179744,0.14304392,0.07349045,0.23228233,11.211912,129.50854,129.43506,4.03936,1.2677102,0.48293725,0.394355,54.957394,130.40027,127.6844,33.469177,59.547928,13.882522,2.135816,1.3910692,41.031517,73.63254,15.96062,10.755901,3.5583863,2.1167922,1.6981592,1.2001252,1.4251899,2.1364725,9.627274,17.062317,6.9376445,4.1023517,1.1837211,0.6961908,0.7499963,4.224388,77.71716,57.440937,16.523584,5.2243834,1.7178392,0.8083949,1.0045881,18.593147,81.51773,38.600407,37.523613,5.925167,1.9645573,0.8792607,1.5511734,7.2716417,6.522302,18.880583
352034,102.26381,29.05164,0.4302774,0.68399274,2.0608804,2.418456,3.0119421,10.853377,118.57575,71.70995,7.4999638,1.0578891,1.151363,1.1024004,1.8620627,13.890543,6.190036,18.195705,22.385597,32.134872,26.304428,5.3576717,1.6543425,1.9570205,0.40357056,0.5949698,2.4599757,39.16012,83.60253,21.127552,0.81901085,0.36944512,125.09027,11.752268,1.85462,1.3709528,4.507527,3.2315319,2.7656453,36.18987,134.26852,26.813004,3.5756574,0.6795416,0.83978283,1.5267429,6.1781178,81.32161,12.090628,7.5460076,8.833799,17.542992,44.329384,65.62582,20.381556,12.52667,0.823462,0.7789505,1.8442582,22.590664,120.12602,108.90145,6.0876594,0.87390834,70.50157,6.949698,3.6840167,2.3368275,4.1618214,2.9199517,8.173667,50.585945,78.32547,2.9971046,0.44066343,0.29822677,0.50891435,14.691628,117.93929,127.167465,2.6855006,1.0044752,0.8115923,0.8145597,6.4733295,127.87372,134.40355,36.302437,2.9837275,2.8828588,1.9525692,2.2211218,25.013546,124.09173,43.84778,4.6098547,5.836912,4.332449,9.955489,8.59193,3.0148852,2.7048132,6.4674425,7.888818,5.820615,6.420036,7.495705,12.853016,11.48953,10.418552,68.78469,31.02958,4.069831,9.210904,9.433462,4.2419176,3.7641616,32.86192,78.39725,16.023643,5.5608926,10.8057785,7.0387454,3.267117,2.281954,12.540049,9.755307,4.2848973
354947,46.923267,30.358835,5.103901,0.39396596,0.424381,0.46765596,0.5842128,9.875094,13.013758,45.97675,96.88824,16.339708,1.0308436,0.34334233,0.3159893,1.8885667,0.81753045,1.0673823,54.008533,89.56929,21.490946,1.6250381,0.6044214,0.79323924,21.054482,2.6783154,0.8842801,14.450509,17.761988,1.6652514,1.8224294,17.499683,128.04446,25.807323,1.5274653,1.509502,0.6254465,0.5278736,0.531752,19.95797,120.516014,86.08181,74.09155,17.472168,1.0688113,0.2916981,0.31966358,20.72404,0.7954846,10.794852,54.693134,128.10611,127.93566,22.793627,0.4278511,0.3978444,30.981997,1.6142194,0.75710875,30.381922,94.298965,11.192717,1.4192982,13.152687,81.25518,10.541754,0.5248117,1.6080956,0.79323924,3.3466084,34.760315,61.18984,78.93472,22.732777,0.1882055,1.2169875,0.5617587,28.39172,128.1057,127.99771,0.42723876,1.9075303,0.14350158,16.419073,85.39172,128.58397,127.9573,10.946947,20.937517,3.1706505,0.38661736,2.9681764,44.994305,63.795464,15.945334,19.852415,1.2249687,0.34497538,0.40743837,0.68811363,1.8928535,10.386618,49.44351,7.4252386,0.5258323,0.23597132,0.410092,0.52542406,0.9477637,13.189287,128.16081,36.24538,6.268019,2.3333402,0.5695156,0.35048681,0.6299373,45.996162,93.60607,21.202698,14.043275,18.601522,0.48031187,0.27557203,0.5258323,5.6581273,6.483823,10.0545225
355218,4.419463,20.104631,13.593095,7.6567373,11.492214,4.441213,1.8041325,1.2721018,2.331559,63.07655,106.03501,13.408529,2.1908948,1.5312104,1.3353091,0.92006576,1.9280357,8.682808,110.67217,64.241776,3.1912966,0.7162113,1.2361028,1.3591689,3.0075853,2.4621594,16.065317,36.61479,17.096191,0.9828546,1.2892641,2.0293353,84.61284,42.43115,5.4252896,1.477212,1.977011,1.8769674,2.2428002,16.778112,113.85557,115.230644,93.59276,14.511067,0.31896725,0.8873987,0.28129396,9.151564,2.6697476,16.631706,112.908325,114.06319,91.69921,14.3327465,0.5169614,0.42696407,2.114728,14.742481,37.38239,70.663536,104.50633,5.5525923,0.96276206,1.2896826,100.52865,3.6116138,1.2344285,1.7363206,2.020126,1.4663285,1.3667036,51.10413,116.27921,13.671841,1.2406906,0.9765588,0.5311935,23.839996,79.00653,105.82009,5.28548,1.2210166,1.6107261,14.224382,84.06272,113.77101,87.02719,10.003433,39.394848,39.616264,18.362783,14.162447,61.893143,41.041695,3.9711678,5.1812334,25.418526,1.5605117,1.3960052,2.0113358,1.7719009,1.9702967,6.8606086,21.224382,18.489317,0.7840232,0.76476806,0.84304476,0.9359722,15.799059,106.267746,53.49208,12.206299,3.7706115,0.9196472,0.6735149,2.1113794,49.246284,94.609116,13.265857,44.587784,5.4382663,1.4738632,1.2804736,4.002998,13.416651,6.8452053,19.129646
355466,16.305126,19.967999,17.48108,6.411542,25.208035,13.710534,3.9985037,4.6309233,11.810779,55.25157,97.14081,11.369492,2.8604052,2.4099925,2.9177692,3.705992,7.7972693,16.980879,87.61415,52.034233,6.0019913,3.4680378,3.9354475,5.4453225,10.367474,9.19764,9.260643,11.587069,5.06148,3.5438151,4.644352,6.298699,113.087265,38.952698,6.2881827,1.4270158,4.9171677,13.073184,5.357666,18.266964,104.572624,108.93204,111.56103,20.132847,1.4539272,1.5970362,3.467463,22.469093,1.7938616,10.775395,94.14237,117.46463,97.446724,24.1887,4.1813517,1.5531015,7.3164573,6.6140327,8.926294,46.92414,58.844196,9.857466,5.420535,5.80721,115.82587,12.698202,2.3639598,2.2556055,2.3469627,1.4305568,3.8313692,51.35092,110.53564,11.136522,2.6500711,1.4957108,1.6911731,22.891674,107.53855,108.432655,1.2733371,0.7421899,2.3717496,17.614368,78.92456,116.24087,105.58464,10.601913,4.771146,2.300222,2.43053,12.535263,59.23186,46.463497,11.444641,4.8334675,26.828777,3.5898743,3.6578612,3.4793692,2.994963,2.2272778,10.777573,38.252304,10.135239,2.0049305,2.815134,1.8689302,2.3816645,20.55866,103.997116,50.03433,3.0934021,3.023317,2.550242,1.6104387,4.3362865,41.77685,98.30665,15.465966,4.5402474,3.7095327,2.6826482,2.0622678,4.964457,18.232811,21.112028,6.188327
356069,133.4103,12.940634,0.023880498,0.02650289,0.12620956,1.0067513,0.064332284,13.107853,133.17712,15.999386,1.094183,15.629908,22.501522,0.04976964,0.0527826,6.2545395,2.1222482,0.06327217,0.11538521,28.780724,66.081985,39.240734,15.586555,12.683974,2.1427808,0.038052574,0.032584608,1.3890624,12.596223,37.349144,92.34402,36.969624,133.82687,12.994085,0.06818217,0.07242264,0.28433418,0.0791181,0.076551504,35.869495,133.67249,2.3245628,0.07259002,3.0011158,25.432503,16.636883,27.523897,81.721664,0.22937554,0.070302404,0.07130673,37.48757,133.5716,82.72368,20.774809,1.100711,0.3883371,0.07219946,0.07125093,22.920046,89.00605,62.077644,36.063473,5.0041847,88.9514,18.681519,2.028623,0.08759903,0.24711855,2.131845,29.961277,65.318985,41.58055,0.07242264,0.017185032,0.01584594,0.060817163,17.193165,133.91284,122.51441,0.07007923,0.015343779,0.017966172,6.875353,37.24896,133.37677,133.92964,3.3883371,0.3155239,0.09719586,0.08983085,7.9703727,39.7673,92.568756,45.89979,0.31256673,0.19193673,1.061933,4.018022,4.0085926,0.20058504,8.001507,27.799025,14.069186,0.15003426,1.1048956,4.1458497,4.035598,1.1821725,6.3405204,92.8623,23.015009,0.21470131,1.1947265,3.2210062,2.0505507,1.0903888,24.993975,77.22313,6.2288175,0.29951057,0.16861418,1.1538284,0.071697295,1.0783927,18.814703,18.088715,2.2471185
362312,122.489525,22.362877,0.14747143,0.16813016,0.59878486,0.60736614,0.576537,31.587181,129.4334,41.965355,0.5403048,0.20944756,1.0352787,0.97775215,1.0794566,36.444477,7.257085,4.4043565,1.4648616,11.125341,16.21445,16.65603,11.516705,4.2390056,2.289222,1.0329356,2.6915903,5.946605,4.4916773,6.9421554,16.688131,10.454411,127.4152,59.020767,6.180326,0.40363953,1.099997,0.6728384,0.5628705,24.825396,129.65079,26.810375,0.17925408,0.15700623,0.17067277,6.159667,11.665129,53.90199,7.4493694,1.381909,0.67410976,8.144411,7.756227,55.35167,50.359818,6.3078556,1.2510829,0.44908866,2.0521235,5.4390364,8.053077,71.896904,59.97434,4.271106,104.982475,18.96305,9.0376215,0.68491584,1.3030882,0.7344968,12.811011,66.32465,87.36944,1.3419812,0.056573093,0.04608482,0.07977442,26.459814,125.13797,129.15053,0.86321646,0.113146186,0.07151093,0.08009225,0.49930522,128.97986,129.54971,8.146481,0.3747173,0.1770293,0.106789656,0.10138661,3.0686505,127.764175,116.28676,1.4016142,2.2303057,0.64296275,0.61658317,0.7411711,1.9293244,6.0069923,31.534538,30.83445,1.391126,0.5237779,0.5600101,0.5552427,2.4223912,14.509476,120.86225,60.233204,0.53808004,0.829209,0.80124027,0.44654608,0.6191257,41.612015,122.94466,28.66155,0.7939303,1.2064689,0.81172854,0.36105075,6.316355,31.793013,32.63144,4.1945095
363398,8.87029,39.260967,15.229807,1.6005877,1.087517,0.5335293,0.2850393,0.39560702,5.9647026,72.04365,118.90174,17.072115,0.54985005,0.25975358,0.2432029,0.29170555,0.8296024,5.5137997,71.66683,117.47793,4.378073,0.22297433,0.26917824,0.39353818,1.4205992,13.145278,8.442603,20.710926,3.147973,0.34687448,0.34319654,0.7075411,83.13569,63.248222,13.33814,5.707771,3.7489178,0.7645491,0.7797205,11.144985,120.728065,105.7899,78.00853,20.621634,0.9436182,0.36894202,0.33147317,22.973272,2.4049683,8.733223,50.513992,119.718704,119.35022,19.861555,0.35951737,1.3556095,6.8155804,10.403652,4.9509106,42.150208,71.65359,5.3829,1.56778,2.695358,60.272335,7.864083,9.784612,30.065014,41.468334,7.225503,6.800409,26.841951,120.35659,3.9695935,0.1942405,0.2215951,0.8574167,18.516289,112.52491,120.07247,2.445655,0.28274062,0.2379159,10.698576,117.82595,119.55389,87.67332,12.986771,1.6582853,1.2261289,0.99809736,4.0977974,63.014023,49.713352,6.378073,2.344972,3.874823,0.807075,1.7102996,4.3997445,29.978123,59.017456,23.51182,7.777588,5.5782266,0.66271645,0.5296215,0.58548,1.855118,22.233318,115.06176,37.704758,1.3674992,0.66800344,0.58961767,0.5829514,2.6557567,62.633755,98.4728,18.361752,1.7196606,0.84247506,0.66823334,0.6969671,2.4638147,32.70836,15.517899,2.520823
363492,65.72993,4.009435,0.6074416,0.84173036,2.1605837,1.7781731,12.582162,30.70714,133.34734,28.562399,4.3537474,1.4213991,1.018337,0.59319913,0.7918817,18.635748,10.142246,11.423892,15.67456,30.212214,17.238916,2.8057678,1.2184438,1.4335052,1.133701,0.5518959,2.5091686,17.25031,52.91971,19.700909,1.3010502,1.0795797,131.35054,6.67171,1.1023676,1.8828553,4.27844,2.639843,3.9449883,35.865944,136.82108,52.686134,5.0306215,2.0105038,1.076019,1.4237137,5.572726,39.1896,11.573082,16.273811,11.17091,23.4846,66.86417,34.724766,9.2627735,3.869503,1.3986111,0.6985934,1.0482463,7.1933403,112.81449,109.551895,2.2638414,1.4014597,70.5916,4.020295,3.385971,1.9163251,4.3581977,3.5278614,6.8205442,53.391846,104.46342,4.1016555,0.17162183,0.25707668,0.5568808,7.930211,133.0867,134.14848,3.104504,0.3980772,0.34395579,1.1636103,24.6402,130.24194,136.56044,37.49546,1.5581268,0.47854722,0.36674377,1.2761258,48.498486,132.87877,42.720314,2.8107526,4.536051,0.6629873,0.9478368,1.6613848,3.543528,4.170909,6.9106274,9.880541,2.5139751,0.6871994,1.305323,6.362649,11.210967,14.496172,68.283066,28.149012,1.691294,3.4443653,3.8310485,7.5308886,6.4167705,29.734377,132.19014,12.02706,2.933238,5.877515,7.7153287,0.49492604,1.564536,33.15364,34.765,3.6959224
363761,132.30643,17.540653,0.08091932,0.07121922,0.25271332,0.34792754,0.2971296,15.129419,89.40294,58.178165,21.477982,9.689861,1.5259802,0.29330063,0.16311498,4.8497806,0.33975902,3.645823,24.536957,51.107098,23.628086,1.5894091,0.22208142,0.16107285,0.49751338,1.8882025,3.820179,9.360445,38.479504,14.28449,0.3183167,0.2042128,134.09738,8.925339,0.22157088,0.18991789,0.4556498,0.46203142,0.30989292,34.231014,134.25743,21.680285,4.5866013,6.0328064,6.8736434,3.0199108,1.5090003,36.232048,3.3211246,1.6721154,6.0376654,26.290257,97.75134,49.673515,2.2653534,1.346396,0.25858447,0.8482489,1.9584008,4.3581476,64.61428,87.74972,8.321257,0.2213156,84.24148,1.5595431,0.3183167,0.30453235,0.43395218,0.51921105,11.087046,119.133354,67.241745,1.2345895,0.06560336,0.10108533,1.0206765,15.786474,133.30911,134.05246,0.23841844,0.078111395,0.15800965,0.40000182,25.841602,134.34831,134.22527,14.512064,0.68411285,0.4104677,0.15111747,0.19502321,8.770138,133.81224,67.06445,0.5628615,0.99119794,0.4301232,0.3543092,0.36273298,1.4094467,2.3323565,9.256542,15.408425,0.69381297,0.37345415,0.37779367,0.28130314,0.30989292,3.5114298,108.87466,52.353413,0.5654142,0.64556766,0.4607551,0.262924,0.33108002,43.725975,122.007385,8.346141,0.97383976,0.9125759,0.46483937,0.20217066,0.36171192,21.960178,26.76732,0.49496076
364489,93.41942,5.2429504,0.14639045,0.16246605,0.7736804,1.8628445,8.608949,22.697193,129.77715,30.782488,13.899229,2.2308729,1.0507278,1.1265525,0.32356396,7.560358,6.0352297,2.8522415,26.172535,21.08414,78.204384,21.380812,0.32219583,1.2052202,1.2323477,0.23326705,1.0212061,4.20646,77.66705,40.58184,0.6799632,0.46824425,134.58159,2.2847855,0.41796526,0.44395983,1.7430043,0.48500392,1.2907287,53.272068,133.63518,36.847946,8.65957,4.6497574,3.627632,4.916544,7.8308,48.05554,4.6919346,7.8240876,8.651703,25.82272,133.01678,67.13994,7.297676,2.4388294,2.3805552,0.4425917,0.4367771,3.6163232,126.20409,80.34667,1.6864618,0.91836077,62.41542,1.4399623,0.5325466,0.536993,1.5148677,1.1653091,19.905128,90.7777,77.4172,2.908335,0.9268048,0.0971376,1.1942751,19.827038,135.10866,130.70224,2.8939695,0.09405929,0.93159324,1.3071463,48.383656,131.8224,135.21161,17.70243,6.8629513,9.631865,3.0150495,1.2467132,38.7749,96.928085,17.456123,2.7375317,1.1765963,0.55819917,0.8246435,0.76683974,3.6939864,5.54486,11.981744,7.852455,2.5626454,5.750315,1.6082429,0.93238413,3.759657,9.730349,83.11982,22.270548,15.280938,16.979948,3.5333376,0.6669659,0.73263645,15.927018,78.36779,10.688514,23.193954,12.534043,1.9429872,0.4395134,0.6590991,3.8993137,7.864875,8.443618
